,Unnamed: 0,producto,precio,cantidad,medida,cantidad_,categoria,supermercado
246,386,Salsa pesto Gallo sin gluten tarro 190 g.,1.99,0.19,kg,0.19,salsa pesto,carrefour
247,389,Spaghetti nÃÂº 5 Barilla 500 g.,1.61,0.5,kg,0.5,espaguetis,carrefour
248,390,Edulcorante liquido Carrefour 300 ml.,1.34,0.3,L,0.3,edulcorante,carrefour
249,391,Palomitas saladas para microondas Carrefour pack de 3 bolsas de 100 g.,0.78,0.3,kg,0.3,palomitas,carrefour
250,393,Salsa bolonesa Carrefour sin gluten tarro 300 g.,0.92,0.3,kg,0.3,salsa bolonesa,carrefour
251,395,Pipas de girasol peladas Carrefour 125 g.,0.56,0.125,kg,0.125,pipas,carrefour
252,396,Placas para lasana precocidas El Pavo 200 g.,1.25,0.2,kg,0.2,pasta para lasana,carrefour
253,397,Avellanas tostadas Carrefour 200 g.,2.89,0.2,kg,0.2,avellanas,carrefour
254,398,Atun en aceite de girasol 650 g.,5.25,0.65,kg,0.65,lata atun al aceite,carrefour
255,399,Yogur bifidus desnatado cremoso de frutos silvestres Danone Activia sin gluten pack de 4 unidades de 120 g.,2.09,0.48,kg,0.48,yogur bifidus,carrefour
256,401,Mermelada de melocoton Hero 350 g.,1.85,0.35,kg,0.35,mermelada,carrefour
257,402,Pure de patatas Carrefour 500 g.,1.22,0.5,kg,0.5,pure,carrefour
258,403,Fideo nÃÂº0 Gallo 450 g.,1.29,0.449,kg,0.449,fideos,carrefour
259,404,Macarrones pasta fina Gallo 400 g.,1.29,0.401,kg,0.401,macarrones,carrefour
260,406,Tomate natural pelado Carrefour 480 g.,0.88,0.481,kg,0.481,tomate,carrefour
261,407,Aceite de girasol Koipesol 1 l.,1.92,1.0,L,1.0,aceite de girasol,carrefour
262,408,Azucar blanco Azucarera 800 g.,0.99,0.798,kg,0.798,azucar,carrefour
263,409,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
264,410,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
265,412,Cereales de maiz sin azucar anadido Corn Flakes Carrefour 500 g.,1.73,0.5,kg,0.5,cereales,carrefour
266,413,Pizza speciale Ristorante Dr. Oetker 330 g.,3.48,0.33,kg,0.33,pizza,carrefour
267,414,Turron de chocolate con Oreo Suchard 260 g.,3.55,0.26,kg,0.26,turron,carrefour
268,415,Chocolate con leche extrafino Carrefour 150 g.,0.61,0.15,kg,0.15,chocolate con leche,carrefour
269,417,Cereales de leche Carrefour 500 g.,1.95,0.5,kg,0.5,cereales,carrefour
270,418,Ravioli de carne Knorr 250 g.,1.75,0.25,kg,0.25,pasta fresca rellena,carrefour
271,419,Chocolate con leche y galleta Jungly Nestle 125 g.,1.29,0.125,kg,0.125,chocolate con leche,carrefour
272,420,Nachos clasicos Sensation Carrefour sin gluten 200 g.,0.99,0.2,kg,0.2,nachos,carrefour
273,421,Pizza barbacoa Carrefour 400 g.,1.99,0.4,kg,0.4,pizza,carrefour
274,422,Mermelada de melocoton categoria extra Carrefour 410 g.,0.99,0.411,kg,0.411,mermelada,carrefour
275,424,San Jacobos 360 g.,0.93,0.36,kg,0.36,san jacobos,carrefour
276,425,Pistachos tostados y salados Carrefour 200 g.,2.41,0.2,kg,0.2,pistachos,carrefour
277,426,Pasas moscatel Carrefour 150 g.,0.92,0.15,kg,0.15,pasas,carrefour
278,427,Aceite de oliva virgen extra intenso Coosur 1 l.,5.99,1.0,L,1.0,aceite de oliva virgen extra,carrefour
279,429,Turron de chocolate en mini porciones Suchard 192 g.,4.89,0.192,kg,0.192,turron,carrefour
280,434,Patatas fritas sabor vinagreta Lay's 160 g.,1.61,0.16,kg,0.16,patatas fritas apetiritivo,carrefour
281,435,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
282,436,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
283,439,Garbanzos cocidos sin sal anadida ecologicos Carrefour Bio 400 g.,2.15,0.4,kg,0.4,sal,carrefour
284,443,Galletas con chocolate y leche Dinosaurus Artiach 340 g.,2.99,0.34,kg,0.34,chocolate con leche,carrefour
285,446,Pizza carbonara fina y crujiente forno di pietra Buitoni 300 g.,3.24,0.3,kg,0.3,pizza,carrefour
286,448,Almendras tostadas sin sal anadida Carrefour 200 g.,2.65,0.2,kg,0.2,sal,carrefour
287,450,Hummus con aceitunas kalamata Carrefour sin gluten 240 g.,1.1,0.24,kg,0.24,aceitunas,carrefour
288,453,Tomate frito Solis sin gluten y sin lactosa pack de 6 briks de 350 g.,2.75,2.099,kg,2.099,tomate frito,carrefour
289,455,Lote 53. Jamon iberico de cebo 50% raza iberica El Lujo pieza de 7.5 kg aprox + chorizo cular iberico El Lujo pieza de 275 g aprox + salchichon cular iberico El Lujo pieza de 275 g aprox + queso mezcla curado cuna de 300 g aprox,119.0,1.0,ud,1.0,chorizo,carrefour
290,457,Salsa pesto alla genovese Barilla sin gluten tarro 190 g.,2.59,0.19,kg,0.19,salsa pesto,carrefour
291,458,Cafe molido mezcla express La Estrella pack de 2 unidades de 250 g.,3.09,0.5,kg,0.5,cafe,carrefour
292,459,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
293,460,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
294,463,Patatas fritas onduladas sabor jamon y queso Ruffles 160 g.,1.66,0.16,kg,0.16,patatas fritas apetiritivo,carrefour
295,464,Patatas fritas sabor jamon iberico gourmet Lay's 150 g.,2.29,0.15,kg,0.15,patatas fritas apetiritivo,carrefour
296,465,Nachos ecologicos Carrefour Bio 125 g.,0.99,0.125,kg,0.125,nachos,carrefour
297,468,Pimiento del piquillo entero Carrefour 225 g.,0.99,0.225,kg,0.225,pimientos de piquillo,carrefour
298,469,Turron blando sin gluten 150 g.,1.37,0.15,kg,0.15,turron,carrefour
299,470,Alubia blanca categoria extra Luengo 1 kg.,2.95,1.0,kg,1.0,alubias blancas,carrefour
300,472,Azucar moreno de cana integral Sidul 1 kg.,2.09,1.0,kg,1.0,azucar moreno,carrefour
301,473,Placas para lasana precocidas Carrefour 250 g.,0.95,0.25,kg,0.25,pasta para lasana,carrefour
302,475,Cereales de arroz con chocolate Choco Krispies Kellogg's 450 g.,2.89,0.45,kg,0.45,arroz,carrefour
303,480,Cafe soluble descafeinado Carrefour 200 g.,2.4,0.2,kg,0.2,cafe descafeinado,carrefour
304,481,Rollitos primavera congelados Carrefour 225 g.,1.09,0.225,kg,0.225,gel de ducha,carrefour
305,482,Maiz dulce sin azucar anadido Carrefour 285 g.,0.53,0.285,kg,0.285,maiz dulce,carrefour
306,484,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
307,485,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
308,487,Alubia cocida sin sal anadida Carrefour 400 g.,0.6,0.4,kg,0.4,sal,carrefour
309,489,Yogur natural Danone pack de 4 unidades de 120 g.,1.19,0.5,kg,0.5,yogur natural,carrefour
310,491,Leche semidesnatada Pascual sin lactosa brik 1 l.,1.15,1.0,L,1.0,leche semidesnatada,carrefour
311,494,Sticks sabor queso con ketchup Cheetos 96 g.,1.37,0.096,kg,0.096,ketchup,carrefour
312,495,Azucar moreno de cana integral en azucaritos Azucarera 300 g.,1.19,0.3,kg,0.3,azucar moreno,carrefour
313,496,Cafe molido natural crema e gusto Lavazza 250 g.,2.79,0.25,kg,0.25,cafe,carrefour
314,497,Arroz tres delicias con marisco Carrefour 500 g.,1.31,0.5,kg,0.5,arroz,carrefour
315,498,Cafe molido mezcla Carrefour 250 g.,1.25,0.25,kg,0.25,cafe,carrefour
316,499,Aceite de oliva virgen extra arbequina Coosur 1 l.,5.99,1.0,L,1.0,aceite de oliva virgen extra,carrefour
317,500,Mayonesa Ybarra sin gluten y sin lactosa envase 400 ml.,1.36,0.4,L,0.4,mayonesa,carrefour
318,501,Pizza 4 quesos Carrefour 340 g.,1.82,0.34,kg,0.34,pizza,carrefour
319,503,Cafe con leche en capsulas Nescafe Dolce Gusto sin gluten pack de 16 unidades de 10 g.,4.25,0.096,kg,0.096,cafe en capsulas,carrefour
320,507,Tortitas de arroz integrales con chocolate Carrefour 130 g.,1.5,0.13,kg,0.13,arroz,carrefour
321,508,Turron trufado de crema catalana Carrefour sin gluten 200 g.,2.35,0.2,kg,0.2,turron,carrefour
322,510,Edulcorante ciclamatos y sacarina Carrefour 650 ud.,0.79,0.039,kg,0.389,edulcorante,carrefour
323,511,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
324,512,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
325,514,Cafe intenso en capsulas Carrefour compatible con Nespresso 30 unidades de 5.2 g.,5.09,0.156,kg,0.156,cafe en capsulas,carrefour
326,516,Yogur bifidus natural Danone Activia pack de 8 unidades de 120 g.,3.29,1.0,kg,1.0,yogur natural,carrefour
327,517,Cafe molido natural Carrefour 500 g.,2.28,0.5,kg,0.5,cafe,carrefour
328,518,Salsa de soja Heinz botella 150 ml.,1.69,0.15,L,0.15,salsa soja,carrefour
329,519,Pizza de atun Ristorante Dr. Oetker 355 g.,3.48,0.355,kg,0.355,pizza,carrefour
330,521,Yogur L.Casei liquido desnatado natural Danone Actimel pack de 14 unidades de 100 g.,5.99,1.4,kg,1.4,yogur natural,carrefour
331,523,Lentejas cocidas sin sal anadida Carrefour 400 g.,0.7,0.4,kg,0.4,sal,carrefour
332,524,Fideo nÃÂº 2 Gallo 450 g.,1.29,0.449,kg,0.449,fideos,carrefour
333,525,Patatas enteras sin sal anadida en tarro Carrefour 400 g.,1.2,0.4,kg,0.4,sal,carrefour
334,526,Aceite de oliva intenso 1ÃÂº La Espanola 1 l.,4.89,1.0,L,1.0,aceite de oliva,carrefour
335,530,Cereales de maiz Corn Flakes Kellogg's 500 g.,2.75,0.5,kg,0.5,cereales,carrefour
336,531,Macarrones rayados vegetales Carrefour 500 g.,0.69,0.5,kg,0.5,macarrones,carrefour
337,534,Guisantes extrafinos Classic Carrefour 230 g.,0.62,0.23,kg,0.23,guisantes congelados,carrefour
338,536,Bebida de avena sin azucar Alpro Central Lechera Asturiana brik 1 l.,1.95,1.0,L,1.0,leche de avena,carrefour
339,537,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
340,538,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
341,540,Aceitunas verdes manzanilla sin hueso Jolca pack de 3 bolsas de 50 g. ,1.54,0.15,kg,0.15,aceitunas,carrefour
342,542,Pimienta negra molida Carrefour 45 g.,0.45,0.045,kg,0.045,pimienta negra,carrefour
343,543,Salsa Ligeresa envase 500 ml.,2.09,0.5,L,0.5,salsa,carrefour
344,545,Ventresca de atun claro en aceite de oliva Carrefour 73 g.,2.15,0.073,kg,0.073,lata atun al aceite,carrefour
345,546,Cereales con chocolate Stylesse Carrefour 500 g.,1.99,0.5,kg,0.5,cereales,carrefour
346,550,Pizza barbacoa Ristorante Dr. Oetker 340 g.,3.48,0.34,kg,0.34,pizza,carrefour
347,551,Bebida de almendras zero Almond Breeze sin gluten brik 1 l.,1.82,1.0,L,1.0,almendras,carrefour
348,554,Aceite de oliva virgen Carbonell 1 l.,5.65,1.0,L,1.0,aceite de oliva,carrefour
349,555,Melocoton en almibar ligero en mitades Carrefour pack de 3 unidades de 200 g.,1.8,0.345,kg,0.345,melocoton,carrefour
350,556,Tomate frito Helios sin gluten y sin lactosa pack de 2 tarros de 570 g.,1.99,1.137,kg,1.137,tomate frito,carrefour
351,557,Atun claro en aceite de oliva virgen extra Albo pack de 6 latas de 54 g.,8.69,0.324,kg,0.324,lata atun al aceite,carrefour
352,558,Tortiglioni nÃÂº 83 Barilla 500 g.,1.69,0.5,kg,0.5,macarrones,carrefour
353,559,Aceite de oliva virgen Carrefour 1 l.,3.5,1.0,L,1.0,aceite de oliva,carrefour
354,561,Sopa de ave con fideos Gallina Blanca pack de 3 sobres de 76 g.,1.56,0.228,kg,0.228,fideos,carrefour
355,562,Crema de cacao y leche con avellanas Nocilla sin gluten y sin aceite de palma 360 g.,2.85,0.36,kg,0.36,crema de cacao,carrefour
356,563,Cafe intenso en capsulas Carrefour compatible con Nespresso 50 unidades de 5.2 g.,7.95,0.26,kg,0.26,cafe en capsulas,carrefour
357,564,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
358,565,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
359,568,Cafe molido natural Gran Aroma Marcilla 500 g.,5.29,0.5,kg,0.5,cafe,carrefour
360,569,Yogur L.Casei liquido desnatado natural Danone Actimel pack de 6 unidades de 100 g.,3.09,0.6,kg,0.6,yogur natural,carrefour
361,570,Bebida de arroz ecologica Carrefour Bio brik 1 l.,0.99,1.0,L,1.0,arroz,carrefour
362,573,Patatas fritas Ruffles sin gluten y sin lactosa 282 g.,2.15,0.282,kg,0.282,patatas fritas apetiritivo,carrefour
363,574,Patatas fritas sabor campesinas Lay's 250 g.,2.05,0.25,kg,0.25,patatas fritas apetiritivo,carrefour
364,578,Sardinillas con tomate Carrefour pack de 2 unidades de 65 g.,0.99,0.13,kg,0.13,tomate,carrefour
365,580,Caldo de pollo contenido reducido en sal Carrefour sin gluten 1 l.,0.72,1.0,L,1.0,sal,carrefour
366,581,Aceitunas verdes rellenas de anchoa bajas en sal Carrefour 150 g.,0.78,0.15,kg,0.15,sal,carrefour
367,582,Gazpacho Carrefour sin gluten 1 l.,1.18,1.0,L,1.0,gazpacho,carrefour
368,583,Tomate concentrado Mutti 130 g.,1.73,0.13,kg,0.13,tomate,carrefour
369,584,Aceitunas verdes rellenas de anchoa La Espanola sin gluten 150 g.,1.62,0.15,kg,0.15,aceitunas,carrefour
370,585,Semillas de chia ecologicas Carrefour Bio 250 g.,1.99,0.25,kg,0.25,semillas,carrefour
371,587,Sazonador para fajitas suave Old El Paso 35 g.,1.23,0.035,kg,0.035,sazonador,carrefour
372,589,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
373,590,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
374,592,Coctel frutos secos extra Carrefour tarrina 250 g,3.99,0.25,kg,0.25,frutos secos,carrefour
375,594,Sopa de cebolla Knorr 50 g.,0.68,0.05,kg,0.05,cebolla,carrefour
376,595,Cereales integrales con chocolate Chocapic Nestle 375 g.,2.6,0.375,kg,0.375,cereales,carrefour
377,596,Ravioli de ricotta y espinacas al huevo Carrefour 250 g.,1.45,0.25,kg,0.25,pasta fresca rellena,carrefour
378,599,Cebolla granulada Carrefour 30 g.,0.48,0.03,kg,0.03,cebolla,carrefour
379,600,Mostaza original Prima envase 330 g.,1.06,0.33,kg,0.33,mostaza,carrefour
380,601,Cafe molido mezcla Gran Aroma Marcilla 250 g.,2.79,0.25,kg,0.25,cafe,carrefour
381,607,Pasta maravilla Gallo 450 g.,1.29,0.449,kg,0.449,fideos,carrefour
382,612,Crema de cacao con avellanas Nutella sin gluten 900 g.,6.29,0.9,kg,0.9,crema de cacao,carrefour
383,615,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
384,616,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
385,618,Yogur griego sabor fresa Danone Oikos sin gluten pack de 4 unidades de 110 g.,2.29,0.44,kg,0.44,yogur griego,carrefour
386,619,Miel de flores Carrefour 1 kg.,4.3,1.0,kg,1.0,miel,carrefour
387,620,Barrita de barquillo cubierta de chocolate Huesitos Valor 12 ud.,1.99,0.24,kg,0.24,chocolatinas,carrefour
388,621,Patatas fritas sabor queso curado y pimienta negra Lay's Gourmet 150 g. ,2.28,0.15,kg,0.15,pimienta negra,carrefour
389,624,Turron de coco Sensation Carrefour sin gluten 250 g.,1.59,0.25,kg,0.25,turron,carrefour
390,625,Pimenton dulce Carrefour Classic 45 g.,0.44,0.045,kg,0.045,pimenton dulce,carrefour
391,626,Cereales ecologicos Corn Flakes Carrefour Bio 500 g.,1.99,0.5,kg,0.5,cereales,carrefour
392,627,Patatas fritas churreria Santa Ana sin gluten 320 g.,2.09,0.32,kg,0.32,patatas fritas apetiritivo,carrefour
393,628,Yogur liquido natural sin azucar anadido Danone Danacol sin gluten pack de 14 unidades de 100 g.,6.99,1.401,kg,1.401,yogur natural,carrefour
394,630,Almendras crudas sin cascara sin sal anadida ecologicas Carrefour Bio 90 g.,1.57,0.09,kg,0.09,sal,carrefour
395,631,Turron de chocolate blanco crujiente Carrefour sin gluten 250 g.,1.49,0.25,kg,0.25,turron,carrefour
396,632,Pizza de atun fina y crujiente Forno Di Pietra Buitoni 360 g.,3.24,0.36,kg,0.36,pizza,carrefour
397,633,Yogur bifidus natural Carrefour pack de 4 unidades de 125 g.,0.6,0.5,kg,0.5,yogur natural,carrefour
398,634,Arroz Nomen 1 kg.,1.5,1.0,kg,1.0,arroz,carrefour
399,635,Anacardos fritos y salados Carrefour 200 g.,2.09,0.2,kg,0.2,anacardos,carrefour
400,636,Yogur bifidus desnatado con trozos de pera sin azucar anadido Carrefour pack de 4 unidades de 125 g.,0.95,0.5,kg,0.5,yogur bifidus,carrefour
401,637,Aceitunas verdes manzanilla con hueso Carrefour 500 g.,1.5,0.5,kg,0.5,aceitunas,carrefour
402,638,MAIZ DULCE CARREFOUR ECO 160GR,0.99,0.16,kg,0.16,maiz dulce,carrefour
403,640,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
404,641,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
405,643,Rizos sabor queso Cheetos 100 g.,1.07,0.1,kg,0.1,cheetos,carrefour
406,644,Aperitivo de cereales con sal marina Sunbites 95 g.,1.5,0.095,kg,0.095,sal,carrefour
407,646,Aceite de oliva virgen Carrefour garrafa 5 l.,16.65,5.0,L,5.0,aceite de oliva,carrefour
408,647,Cereales de arroz. trigo y cebada integral con chocolate negro Special K Kellogg's 550 g.,3.62,0.55,kg,0.55,arroz,carrefour
409,648,Cereales de maiz tostados y azucarados Frosties Kellogg's 450 g.,3.29,0.45,kg,0.45,cereales,carrefour
410,649,Yogur bifidus desnatado con melocoton Danone Activia sin gluten pack de 4 unidades de 120 g.,2.39,0.48,kg,0.48,yogur bifidus,carrefour
411,651,Leche semidesnatada Kaiku sin lactosa brik 1 l.,1.09,1.0,L,1.0,leche semidesnatada,carrefour
412,652,Galletas de cereales con miel Chiquilin 1050 g.,5.29,1.05,kg,1.05,cereales,carrefour
413,653,Leche entera Pascual pack de 6 briks de 200 ml.,2.22,1.2,L,1.2,leche entera,carrefour
414,654,Mostaza de Dijon Maille 215 g.,2.49,0.215,kg,0.215,mostaza,carrefour
415,656,Yogur bifidus con fresa Danone Activia sin gluten pack de 4 unidades de 120 g.,2.39,0.48,kg,0.48,yogur bifidus,carrefour
416,657,Tortitas de arroz integrales con chocolate blanco aroma yogur Carrefour 130 g.,1.5,0.13,kg,0.13,arroz,carrefour
417,658,Patatas fritas churreria Santa Ana sin gluten pack de 2 bolsas de 135 g.,1.94,0.27,kg,0.27,patatas fritas apetiritivo,carrefour
418,659,Chocolate negro 70% con almendras enteras Valor sin gluten 250 g.,3.85,0.25,kg,0.25,chocolate negro,carrefour
419,661,Ketchup 50% menos azucar Heinz envase 550 g.,2.95,0.55,kg,0.55,ketchup,carrefour
420,662,Pizza de peperoni ahumado Carrefour 320 g.,1.82,0.32,kg,0.32,pizza,carrefour
421,663,Fideo nÃÂº 4 Gallo 450 g.,1.29,0.449,kg,0.449,fideos,carrefour
422,664,Banderillas picantes Carrefour 180 g.,0.98,0.18,kg,0.18,banderillas,carrefour
423,665,Yogur bifidus de fibras con avena y nueces Danone Activia pack de 4 unidades de 120 g.,2.39,0.48,kg,0.48,nueces,carrefour
424,667,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
425,668,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
426,670,Arroz bomba para paella categoria extra Carrefour 1 kg.,2.65,1.0,kg,1.0,arroz,carrefour
427,671,Cafe soluble natural classic Nescafe 200 g.,5.05,0.2,kg,0.2,cafe,carrefour
428,672,Aceite de oliva suave 0.4ÃÂº Carbonell 1 l.,4.99,1.0,L,1.0,aceite de oliva,carrefour
429,673,Pizza de jamon y queso Casa Tarradellas pack de 2 pizzas de 220 g.,2.69,0.44,kg,0.44,pizza,carrefour
430,677,Bombones de chocolate y avellana Ferrero Rocher estuche 16 ud.,4.75,0.2,kg,0.2,avellanas,carrefour
431,678,Turron blando Delaviuda sin gluten 250 g.,4.78,0.25,kg,0.25,turron,carrefour
432,683,Palomitas sabor mantequilla para microondas Carrefour pack de 3 bolsas de 100 g.,1.28,0.3,kg,0.3,palomitas,carrefour
433,684,Canela molida Carrefour 40 g.,0.39,0.04,kg,0.04,canela,carrefour
434,685,Cacao soluble original Cola Cao 2.7 kg.,14.95,2.699,kg,2.699,cocacola,carrefour
435,688,Pizza de jamon y champinones fina y crujiente Forno Di Pietra Buitoni 350 g.,3.24,0.35,kg,0.35,pinones,carrefour
436,689,Pizza barbacoa Casa Tarradellas 440 g.,2.63,0.435,kg,0.435,pizza,carrefour
437,690,Yogur de fresa con grageas de chocolate Nestle Smarties pack de 2 unidades de 128 g.,1.59,0.256,kg,0.256,yogures de sabores,carrefour
438,691,Arroz largo integral ecologico Carrefour Bio 500 g.,1.39,0.5,kg,0.5,arroz,carrefour
439,693,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
440,694,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
441,697,Pina en rodajas sin azucares anadidos Del Monte 510 g.,3.65,0.36,kg,0.36,pina,carrefour
442,698,Yogur de platano Danone pack de 4 unidades de 120 g.,1.19,0.48,kg,0.48,yogures de sabores,carrefour
443,700,Raviolis de pollo asado Rana 250 g.,2.99,0.25,kg,0.25,pasta fresca rellena,carrefour
444,701,Azucar blanco en azucaritos Azucarera 300 g.,1.1,0.3,kg,0.3,azucar,carrefour
445,702,Yogur de fresa. de platano. de macedonia y de tarta de queso Danone pack de 8 unidades de 120 g.,2.14,0.96,kg,0.96,queso,carrefour
446,703,Cereales rellenos de cacao y avellanas Carrefour sin gluten 400 g. ,1.9,0.4,ud,0.4,avellanas,carrefour
447,704,Pasta oriental noodles sabor pollo Maggi Fusian sin aceite de palma 71 g.,0.69,0.071,kg,0.071,pasta oriental,carrefour
448,705,Tortitas de arroz integrales ecologicas Carrefour Bio 100 g.,0.84,0.1,kg,0.1,arroz,carrefour
449,706,Tomate frito estilo casero Solis sin gluten y sin lactosa pack 3 unidades de 100 g.,1.55,0.3,kg,0.3,tomate frito,carrefour
450,707,Cereales de trigo con azucar. jarabe de glucosa y miel Smacks Kellogg's 450 g.,3.39,0.45,kg,0.45,cereales,carrefour
451,708,Alubias cocidas en salsa de tomate Heinz 415 g.,0.75,0.414,kg,0.414,salsa,carrefour
452,709,Almendras fritas y saladas Carrefour 200 g.,2.89,0.2,kg,0.2,almendras,carrefour
453,710,Aceitunas verdes rellenas de anchoa Gran Seleccion Serpis sin gluten y sin lactosa 150 g.,1.88,0.15,kg,0.15,aceitunas,carrefour
454,712,Garbanzos con espinacas Litoral 425 g.,1.7,0.425,kg,0.425,garbanzo,carrefour
